"ID","MJD","mag","magerr","RA","Dec"
1109005019219,53706.2548025465,17.123092,0.0875721627544461,13.05341,9.5448
1109005019219,53706.2637183913,17.194164,0.0893957972188343,13.05343,9.54501
1109005019219,53706.2725703358,17.298004,0.0939771566077861,13.05313,9.545
1109005019219,53706.281316597,17.265161,0.0937179413290571,13.05342,9.54489
1109005019219,53728.0936339004,17.335322,0.095784290188424,13.05354,9.54495
1109005019219,53728.1010107757,17.247807,0.0938119918370262,13.05346,9.54501
1109005019219,53699.153561227,17.276448,0.0918128582053184,13.05339,9.54503
1109005019219,53699.1620527315,17.206608,0.0899060994783773,13.05331,9.54499
1109005019219,53699.1705717938,17.203199,0.0899017288544177,13.05344,9.54498
1109005019219,53699.1791005787,17.218643,0.0902944677524105,13.05347,9.54498
1109005019219,53644.3088401505,17.165262,0.0901121170524849,13.05362,9.54497
1109005019219,53644.3153688312,17.124026,0.0890815053821694,13.05333,9.54499
1109005019219,53644.3283807058,17.234582,0.0920212157557734,13.0533,9.54498
1109005019219,53650.2760156132,17.168903,0.0920664376974417,13.05336,9.54498
1109005019219,53650.283008669,17.18163,0.0922463484381711,13.05338,9.54502
1109005019219,53650.2900270717,17.144471,0.0913238726269767,13.05347,9.54497
1109005019219,53650.2970381831,17.149104,0.0913843373081963,13.05338,9.54495
1109005019219,53671.1965526156,17.222408,0.0920007629307306,13.05353,9.54496
1109005019219,53671.2109899074,17.369397,0.0970804648493305,13.05356,9.54491
1109005019219,53636.3036401854,17.109133,0.0890589453575454,13.05335,9.54494
1109005019219,53636.3148863544,17.025069,0.0869466773437929,13.0534,9.54493
1109005019219,53636.3261306598,17.016185,0.0866030792972352,13.05336,9.54501
1109005019219,53636.3374039005,17.109046,0.0889348197281123,13.05332,9.54501
1109005019219,53976.3117402201,17.154515,0.0855537530122135,13.05349,9.54508
1109005019219,53976.3236060878,17.285296,0.0886019914770232,13.05326,9.54501
1109005019219,53976.3295504861,17.188751,0.0861489477581691,13.05351,9.54503
1109005019219,54079.2147868635,17.583499,0.127660665512221,13.05353,9.54486
1109005019219,54079.2263110416,17.61486,0.129671823292555,13.05318,9.54484
1109005019219,53772.0757218289,16.906737,0.0915601264202201,13.05344,9.54497
1109005019219,53772.0802947336,17.12194,0.101052503702744,13.05341,9.54509
1109005019219,53772.0879418749,17.152194,0.117183779591223,13.05356,9.54495
1109005019219,53756.1019048262,16.994132,0.0840152125030181,13.05349,9.54494
1109005019219,53756.1149239931,17.205694,0.0892853547109022,13.05356,9.54487
1109005019219,54052.1606925,17.219833,0.0863828593012896,13.05333,9.5449
1109005019219,54052.1666820371,17.442982,0.0920919269567286,13.05348,9.54478
1109005019219,54052.1786676967,17.219437,0.0863307923640568,13.05334,9.54502
1109005019219,54025.2216266436,17.173906,0.085257523920298,13.05347,9.54493
1109005019219,54025.2294383794,17.299772,0.0881974155652556,13.05328,9.54487
1109005019219,54025.2372370255,17.232397,0.0866535233475033,13.05344,9.54479
1109005019219,54025.2449969095,17.112545,0.0837991274348857,13.0535,9.54489
1109005019219,54438.1298699998,17.295148,0.0886308663743876,13.05349,9.54526
1109005019219,54438.1362733333,17.492076,0.093956723913794,13.05358,9.54511
1109005019219,54438.1427061805,17.328717,0.0895100240422113,13.05333,9.54504
1109005019219,54438.1491136691,17.321407,0.089290169141099,13.05355,9.54509
1109005019219,54449.1085717129,17.351836,0.090130453064378,13.05334,9.54503
1109005019219,54449.1150606945,17.440814,0.092553448014506,13.05334,9.54513
1109005019219,54449.1215625117,17.613821,0.0977357311451225,13.05329,9.54495
1109005019219,54465.1236994211,17.037577,0.0827791494589163,13.05351,9.54503
1109005019219,54465.1302305325,16.995351,0.0818710541278303,13.05332,9.54503
1109005019219,54465.1367181251,17.081053,0.0837679820655047,13.05342,9.54503
1109005019219,54465.1432089582,17.081297,0.0837410981362012,13.05337,9.54512
1109005019219,54144.08463919,17.218097,0.11223572053117,13.05335,9.54499
1109005019219,54144.087579028,17.02027,0.105518049787411,13.05328,9.54506
1109005019219,54144.0905314928,17.144928,0.111001625158353,13.05327,9.54495
1109005019219,54144.0934797919,16.96735,0.10459797594599,13.05338,9.54493
1109005019219,54109.126862824,17.228394,0.0894996614235029,13.05348,9.54499
1109005019219,54109.1355205439,17.29162,0.0913537387077965,13.05348,9.54498
1109005019219,54109.1441846294,17.259694,0.0907554643135813,13.05342,9.54514
1109005019219,54109.1528378474,17.353576,0.0935489287842184,13.05336,9.545
1109005019219,54116.1604254744,17.322252,0.09039890992181,13.05333,9.54498
1109005019219,54116.1669200114,17.519507,0.0963997141872829,13.05343,9.54484
1109005019219,54116.1735537849,17.434594,0.0940031223654048,13.05322,9.54496
1109005019219,54116.1802277314,17.445161,0.0944590562962327,13.0535,9.54485
1109005019219,54128.079599977,17.204794,0.0872932224879483,13.05328,9.5449
1109005019219,54128.0870625,17.290616,0.0895949858574158,13.05341,9.54491
1109005019219,54128.0945403008,17.27217,0.0892445045791264,13.05336,9.54487
1109005019219,54128.102005139,17.403478,0.0927692410177823,13.05337,9.54509
1109005019219,54264.4475977433,17.345944,0.126408561233428,13.05336,9.54503
1109005019219,54264.4494268752,17.574704,0.138311981550612,13.05338,9.54471
1109005019219,54264.4512516202,17.278259,0.122684435245109,13.05367,9.54499
1109005019219,54264.4530808798,17.349512,0.125929270926911,13.05359,9.545
1109005019219,54416.1714842594,17.092388,0.0842854903665499,13.05358,9.54503
1109005019219,54416.1786312615,17.081972,0.0840653456894148,13.05341,9.54508
1109005019219,54416.1857798845,17.103152,0.0845782281979575,13.05336,9.54504
1109005019219,54416.1929320833,17.046774,0.0832567810306505,13.05342,9.54508
1109005019219,54380.3226352548,17.136448,0.0905357171613909,13.05339,9.54512
1109005019219,54380.3269492476,17.183651,0.0858428625320709,13.05343,9.54518
1109005019219,54380.3313009609,17.228126,0.0868906072457679,13.0535,9.54515
1109005019219,54380.3356030323,17.189118,0.0850742870364638,13.05346,9.54524
1109005019219,54386.2175552892,17.07124,0.0838544309948791,13.0535,9.54522
1109005019219,54386.2250719792,17.035569,0.0830518526340029,13.05343,9.54519
1109005019219,54386.2325924886,17.085322,0.0841367722624676,13.05334,9.54516
1109005019219,54386.2400810532,17.033318,0.0829388004647482,13.0535,9.54514
1109005019219,54393.235122384,17.171066,0.0857031307756646,13.05341,9.54508
1109005019219,54393.2433007988,17.228396,0.0870416197537689,13.05345,9.54513
1109005019219,54393.2514392822,17.145134,0.0849447108001151,13.05337,9.54518
1109005019219,54393.2596336692,16.944154,0.0805974906272563,13.05348,9.54501
1109005019219,54404.193899734,17.328616,0.090059747249804,13.05344,9.54502
1109005019219,54404.2003139351,17.365497,0.0909031007059109,13.05348,9.54517
1109005019219,54404.2069098726,17.259547,0.0881059472946217,13.05346,9.54496
1109005019219,54404.2133571757,17.334938,0.0899843161746268,13.05343,9.54509
1109005019219,54345.4300287501,16.96304,0.0825961470385972,13.05346,9.54518
1109005019219,54345.435394757,17.045063,0.0844696922848381,13.0537,9.54522
1109005019219,54345.4408880789,17.060397,0.0848212306437281,13.0534,9.54522
1109005019219,54345.4462308218,17.060404,0.0846974327966113,13.0534,9.54516
1109005019219,54351.4164509955,17.164559,0.0936498405629889,13.0534,9.54511
1109005019219,54364.4701374537,17.186443,0.093656793040842,13.05343,9.54511
1109005019219,54364.4706058796,17.156229,0.0940031223654048,13.05332,9.54514
1109005019219,54364.4710732639,17.281192,0.0964229516272931,13.05331,9.5452
1109005019219,54364.471541111,17.296231,0.0968076980331596,13.05352,9.54523
1109005019219,54821.1308854516,17.171531,0.0853214457138279,13.05333,9.54506
1109005019219,54821.1376137962,17.137548,0.0845298416384981,13.05342,9.54502
1109005019219,54821.1441644677,17.232294,0.0866995250621351,13.05345,9.54496
1109005019219,54821.1508902661,17.172106,0.0854274935247821,13.05341,9.54506
1109005019219,54483.1187649886,17.38524,0.0927295427487241,13.05338,9.54497
1109005019219,54483.1252401969,17.274315,0.0898593433850791,13.05336,9.54516
1109005019219,54483.1316687502,17.273977,0.089856850948531,13.05341,9.54517
1109005019219,54483.1381433797,17.119105,0.0861924744629942,13.05344,9.545
1109005019219,54495.085256736,17.102869,0.0967630555967826,13.05344,9.54504
1109005019219,54495.0894934029,17.081302,0.0961714866977792,13.05342,9.54496
1109005019219,54495.0937122453,17.250293,0.101598928508104,13.05355,9.54497
1109005019219,54495.0979618748,17.083989,0.0963185952581065,13.05345,9.54509
1109005019219,54628.4544539236,17.103622,0.132684369400112,13.0533,9.5451
1109005019219,54628.4556995834,17.011394,0.127801817432095,13.05353,9.54517
1109005019219,54628.4569305557,16.968261,0.12531458872325,13.05348,9.54514
1109005019219,54628.4581815394,17.062443,0.129979280272204,13.05338,9.54519
1109005019219,54774.1621674304,17.102335,0.0836665975582051,13.05345,9.54505
1109005019219,54774.1689526159,17.150321,0.0855984577235006,13.05332,9.54504
1109005019219,54774.1756397453,17.135199,0.0850913131609005,13.05343,9.54499
1109005019219,54774.1824627779,17.126576,0.0847185181267423,13.05355,9.54499
1109005019219,54789.2698034607,17.020679,0.0823143596389914,13.05335,9.54507
1109005019219,54789.2780278241,17.05346,0.0830582494489104,13.0533,9.54504
1109005019219,54789.28629397,17.167941,0.0856633738968768,13.05317,9.54512
1109005019219,54789.2944807294,17.093468,0.0841100541419533,13.05321,9.54516
1109005019219,54730.3838660303,17.211417,0.0865812211742953,13.05346,9.54517
1109005019219,54730.391426933,17.162542,0.0854185472149317,13.05374,9.54505
1109005019219,54730.3989599538,17.175488,0.0857901892617425,13.05348,9.54496
1109005019219,54730.4064847455,17.167334,0.0855172329895869,13.05359,9.54518
1109005019219,55071.3351972687,17.310756,0.106071300609296,13.05341,9.54505
1109005019219,55071.340548345,17.29461,0.105618295677628,13.05334,9.54517
1109005019219,55071.3458532637,17.161399,0.100879344373892,13.05335,9.54503
1109005019219,55071.3512067708,17.348208,0.107415063443578,13.05326,9.54512
1109005019219,55176.11234897,17.162907,0.0858443138526386,13.05338,9.54507
1109005019219,55176.1196904397,17.12817,0.0849995167729989,13.05331,9.54509
