"ID","MJD","mag","magerr","RA","Dec"
1109074011730,53466.2925855094,18.860626,0.155339537026337,208.93613,8.98013
1109074011730,53466.3006428471,19.054235,0.169118571046397,208.93605,8.97995
1109074011730,53466.3087530905,19.036418,0.167690515738236,208.93619,8.98037
1109074011730,53466.3169039581,19.069959,0.170175794202769,208.93611,8.9802
1109074011730,53560.1911616437,18.673234,0.150394784955176,208.93623,8.98026
1109074011730,53560.1970870486,18.742132,0.154908193636766,208.93606,8.98037
1109074011730,53560.2029645369,18.63505,0.148135464605382,208.93632,8.98018
1109074011730,53560.208862986,18.622878,0.147888972991812,208.93598,8.98052
1109074011730,53528.2506026854,19.138191,0.183515484203155,208.93608,8.98025
1109074011730,53528.2595545254,18.903718,0.164546981234307,208.93606,8.98014
1109074011730,53528.2684795023,18.99155,0.171949832666203,208.936,8.98044
1109074011730,53528.2774376967,18.890421,0.164562592872529,208.93607,8.98033
1109074011730,53498.2872298956,18.935346,0.164360116568524,208.93604,8.98035
1109074011730,53498.2942907754,18.904897,0.162062444961626,208.9362,8.98022
1109074011730,53498.3013753933,18.655156,0.14573571913646,208.93621,8.98018
1109074011730,53498.3083939119,18.775675,0.153279134994961,208.93609,8.98038
1109074011730,53520.2841645256,18.989396,0.176057720793204,208.93586,8.98028
1109074011730,53520.2906344095,19.213816,0.194275686295116,208.93624,8.98032
1109074011730,53520.2970548612,18.830194,0.165048930162318,208.93612,8.98039
1109074011730,53520.3034605091,18.520694,0.144760378748335,208.93611,8.98033
1109074011730,53833.4280778706,19.651545,0.276238819015907,208.93585,8.98054
1109074011730,53833.4319190393,18.725011,0.17134551828296,208.93579,8.97982
1109074011730,53833.4385251506,19.128737,0.207772395360098,208.93639,8.98012
1109074011730,53833.4418095719,19.601043,0.264597608109672,208.93609,8.98003
1109074011730,53843.3012199421,19.707924,0.254878556277967,208.93639,8.98011
1109074011730,53843.3291786225,18.641262,0.152139555771375,208.93628,8.98023
1109074011730,53772.4791146875,18.912099,0.163094984644281,208.93629,8.98031
1109074011730,53772.487315787,18.926444,0.163988563946901,208.93641,8.97995
1109074011730,53772.4954367941,19.230989,0.190991519905019,208.93613,8.98036
1109074011730,53772.5035422915,18.741395,0.153461878992014,208.936,8.98003
1109074011730,53736.5065560765,18.682877,0.147347676268913,208.93619,8.98053
1109074011730,53736.5135519099,18.579664,0.140965014939675,208.93571,8.98039
1109074011730,53736.5205751737,18.498019,0.13612708920586,208.93632,8.98045
1109074011730,53736.5275777313,18.950608,0.165175245355492,208.93636,8.9802
1109074011730,53762.4727927316,18.43731,0.138647099243454,208.93598,8.98047
1109074011730,53762.4793168982,18.607383,0.151476026783101,208.93601,8.98038
1109074011730,53762.4922612845,18.560643,0.141374689393523,208.93607,8.9803
1109074011730,53939.1559954863,18.296165,0.14299269583017,208.93611,8.98024
1109074011730,53939.1748198033,18.931923,0.192293866618656,208.93595,8.98027
1109074011730,53939.182978889,18.574014,0.165859977534831,208.93617,8.98032
1109074011730,53939.2020941898,19.152848,0.223779159093125,208.93601,8.97995
1109074011730,53905.2671111109,18.541112,0.404269345592226,208.93631,8.98037
1109074011730,53798.4553295947,18.686954,0.158558609237983,208.93624,8.98008
1109074011730,53798.4608334489,19.054665,0.181237222268803,208.93616,8.98018
1109074011730,53798.4662352316,18.708253,0.150817058847978,208.93605,8.98058
1109074011730,53798.4715984608,18.703316,0.166109217178463,208.93607,8.98012
1109074011730,53817.4208244674,19.306949,0.243847271075123,208.93598,8.9802
1109074011730,53817.4280140625,18.893632,0.204413167286059,208.936,8.98019
1109074011730,53817.435157824,18.871343,0.202329804304057,208.93625,8.97997
1109074011730,53817.4423434722,19.001874,0.214285469322301,208.93592,8.98048
1109074011730,53857.2746108682,18.454485,0.143577848221394,208.93615,8.98044
1109074011730,53857.2820629748,18.894083,0.17633365873583,208.936,8.98044
1109074011730,53857.2895205207,18.599709,0.1504402265168,208.93614,8.98044
1109074011730,53857.2969706599,18.493018,0.145367769300814,208.93603,8.98019
1109074011730,53873.2732141321,18.515997,0.14465676588963,208.93597,8.98055
1109074011730,53873.2806987614,18.729011,0.159311984597662,208.93604,8.9802
1109074011730,53873.2881544558,18.962667,0.179426375490935,208.93596,8.98034
1109074011730,53873.2955703358,18.923461,0.193437391342263,208.93604,8.98038
1109074011730,53881.2906538312,18.801424,0.141176050334991,208.93598,8.98013
1109074011730,53881.3018320485,18.927341,0.149191696957393,208.93617,8.98026
1109074011730,53881.3130143172,18.685435,0.135055792135198,208.93599,8.98024
1109074011730,53881.3241662615,18.788723,0.141352064460437,208.9361,8.98039
1109074011730,54201.2876015971,18.701649,0.150247429165609,208.93603,8.98041
1109074011730,54201.2970446642,18.848637,0.160619974914915,208.93606,8.98017
1109074011730,54201.306506007,18.596364,0.143553888523343,208.93589,8.98002
1109074011730,54201.3159893518,18.801069,0.158346615827121,208.93619,8.98027
1109074011730,54208.2916903473,18.769586,0.15161608498068,208.93599,8.9804
1109074011730,54208.3024275694,18.881206,0.15909644134489,208.9361,8.98031
1109074011730,54208.3132281136,18.768993,0.151505166919404,208.93624,8.9805
1109074011730,54208.3239990161,18.75389,0.157972954283918,208.93597,8.98036
1109074011730,54214.3909950927,18.911002,0.162748256695094,208.93602,8.98052
1109074011730,54214.3964235997,19.137424,0.180601849008598,208.93608,8.98026
1109074011730,54214.4017974767,19.215329,0.187821302356376,208.9359,8.98018
1109074011730,54214.4071899885,19.36776,0.202500820487696,208.93645,8.98008
1109074011730,54449.5068596876,18.922669,0.161088558716121,208.93599,8.98009
1109074011730,54449.5146729169,19.173622,0.179920965727066,208.93608,8.9805
1109074011730,54449.5225200695,19.234673,0.184564192388794,208.9362,8.98022
1109074011730,54449.5302437153,18.758176,0.148372644958682,208.93616,8.98037
1109074011730,54159.4546712036,18.853193,0.155537601715771,208.93588,8.98062
1109074011730,54129.4290080438,19.149824,0.178358188496182,208.93605,8.98053
1109074011730,54129.4360369793,18.868573,0.156476094237295,208.93615,8.98079
1109074011730,54129.44306419,19.015619,0.167111010931773,208.93609,8.98034
1109074011730,54129.4500989122,18.580611,0.14271980750537,208.93633,8.98035
1109074011730,54261.259445278,18.750853,0.153786641570338,208.93626,8.98016
1109074011730,54261.2680126042,18.96258,0.169757146807176,208.936,8.98034
1109074011730,54261.2765820138,18.948279,0.169015795223027,208.93614,8.98038
1109074011730,54261.2851420487,18.564964,0.143016311044792,208.93612,8.98008
1109074011730,54170.3939078474,18.708747,0.146153127380759,208.93622,8.98048
1109074011730,54170.4004291203,19.114334,0.175180534691325,208.93617,8.98022
1109074011730,54170.4069621991,18.971598,0.163919220352953,208.936,8.9803
1109074011730,54170.4134427197,18.842345,0.154487323185899,208.93598,8.98033
1109074011730,54179.4570034258,18.58295,0.138853875555359,208.93606,8.98026
1109074011730,54179.4650338078,18.603773,0.140369728096133,208.9361,8.98029
1109074011730,54179.4729189235,18.847612,0.155512000626593,208.93612,8.98014
1109074011730,54179.4808315858,18.5296,0.136095691922397,208.93624,8.98026
1109074011730,54233.3105929629,18.943046,0.169557789011144,208.93626,8.98003
1109074011730,54233.3169820602,18.841808,0.161840976761181,208.93587,8.98045
1109074011730,54233.323380868,18.66419,0.149774888526136,208.9362,8.98026
1109074011730,54233.3297534143,18.475644,0.138345353164246,208.93622,8.9803
1109074011730,54242.1948064002,18.658392,0.150230457145182,208.93598,8.98018
1109074011730,54242.2020532871,18.920658,0.168947389905368,208.93632,8.98024
1109074011730,54242.2092986689,19.086511,0.182764066538103,208.93604,8.98014
1109074011730,54242.2165734489,18.881675,0.16610115419501,208.93604,8.98015
1109074011730,54563.4109423496,18.88745,0.159978970001588,208.93594,8.98021
1109074011730,54563.4159807987,19.000997,0.168133908764933,208.93605,8.98013
1109074011730,54563.4210077776,19.19148,0.183832561413491,208.93642,8.98011
1109074011730,54563.425997037,19.561853,0.216791023951697,208.93586,8.98024
1109074011730,54572.2949968055,18.610565,0.140084329176115,208.93594,8.98027
1109074011730,54572.3004982406,18.684062,0.144465060127474,208.936,8.98016
1109074011730,54572.306025486,19.004751,0.166359748964451,208.93599,8.98039
1109074011730,54572.3115431136,18.57969,0.13846659209579,208.93613,8.98047
1109074011730,54585.367515706,19.149347,0.180398812088103,208.93624,8.98019
1109074011730,54585.3755545369,19.054707,0.173013475817324,208.93584,8.98035
1109074011730,54585.3836231018,19.185537,0.18434598090588,208.93608,8.98012
1109074011730,54585.3916505901,19.262464,0.191965560307539,208.93594,8.98018
1109074011730,54502.4109248146,18.816253,0.152252152221803,208.93623,8.98003
1109074011730,54502.4193180557,18.929829,0.159689914658298,208.93607,8.98028
1109074011730,54502.4277453241,18.908663,0.157743518602126,208.93615,8.98041
1109074011730,54502.4361531483,19.018485,0.165675892731234,208.9362,8.98021
1109074011730,54510.3880324885,18.894924,0.157817619591475,208.93598,8.98032
1109074011730,54510.3945679977,18.729273,0.146844760406035,208.936,8.98028
1109074011730,54510.4010883449,18.639581,0.140982925446299,208.93596,8.98039
1109074011730,54510.407554294,18.94451,0.160907768751382,208.93621,8.98025
1109074011730,54525.4132646644,18.894465,0.158483267080627,208.93597,8.98029
1109074011730,54525.4204356135,19.090305,0.174061941422781,208.93621,8.97998
1109074011730,54525.4276062269,18.309188,0.135296625839767,208.93703,8.98037
1109074011730,54525.4348571645,18.981228,0.169075720064647,208.93612,8.98007
1109074011730,54627.2320552892,19.237388,0.19377399402194,208.93613,8.98013
1109074011730,54627.2384744678,19.380148,0.208111294787104,208.93642,8.98023
1109074011730,54627.2448893748,19.146951,0.186341199412995,208.93602,8.98037
1109074011730,54627.2512664236,19.049166,0.178081690986055,208.936,8.98003
1109074011730,54531.3301059837,18.758388,0.111745211653316,208.93619,8.98028
1109074011730,54531.340718322,18.794744,0.113340933780533,208.93607,8.98034
1109074011730,54531.351341412,18.989915,0.121421034430446,208.93615,8.98027
1109074011730,54531.3619478471,18.867716,0.115936123416003,208.93613,8.98035
1109074011730,54555.3604858914,18.88984,0.157837845811811,208.93621,8.98025
1109074011730,54555.3676132178,19.013745,0.166725756827604,208.93609,8.98036
1109074011730,54555.3747037267,19.062863,0.170589159522142,208.93607,8.98015
1109074011730,54555.3818302429,18.859619,0.155781623911228,208.93627,8.98008
1109074011730,54591.3059684145,18.958223,0.164266950080084,208.93605,8.9803
1109074011730,54591.3136036345,18.822377,0.154412376143246,208.93607,8.98045
1109074011730,54591.3212175579,18.689073,0.145877761056645,208.93615,8.98014
1109074011730,54591.328822095,18.653331,0.143606624061596,208.936,8.98033
1109074011730,54598.203622662,19.34157,0.19947684864807,208.93602,8.98033
1109074011730,54598.2101115277,19.126157,0.181183087862163,208.93618,8.98012
1109074011730,54598.2165892823,19.285193,0.194534962529617,208.93637,8.98009
1109074011730,54598.2230760646,19.349218,0.200569206563287,208.93613,8.98024
1109074011730,54924.3202140741,18.775535,0.15187995072996,208.9362,8.98025
1109074011730,54924.3256493169,18.831892,0.15553120007233,208.93604,8.9804
1109074011730,54924.3310528239,18.815426,0.154531108508941,208.93607,8.98034
1109074011730,54924.3364619212,18.811214,0.153443566547623,208.93608,8.98025
1109074011730,54949.3083737614,18.676998,0.145538719040165,208.93596,8.9803
1109074011730,54949.3335886109,18.848762,0.160770848949646,208.93563,8.98043
1109074011730,54949.3406651272,18.934434,0.165572156800364,208.93629,8.98025
1109074011730,54949.3478333219,18.984118,0.167267620919167,208.936,8.98049
1109074011730,54867.3953631365,18.794037,0.167915894179579,208.93594,8.98055
1109074011730,54867.4035206016,18.889672,0.174872180432973,208.93619,8.98024
1109074011730,54867.4117141783,18.691591,0.159507558350384,208.93604,8.98068
1109074011730,54867.4196557755,19.210944,0.20367935703704,208.936,8.98014
1109074011730,54882.473130683,18.976998,0.161892554648908,208.93612,8.9802
1109074011730,54882.47912728,19.149207,0.174958721687483,208.93613,8.98021
1109074011730,54859.4830938657,18.783208,0.147776939684044,208.93614,8.98036
1109074011730,54859.4878772106,18.884453,0.155441651239467,208.93603,8.98031
1109074011730,54859.4939169791,19.07091,0.167849003190189,208.93589,8.98042
1109074011730,54859.4987349189,19.030908,0.17041284116887,208.93595,8.9805
1109074011730,55039.1893352546,18.736332,0.170589159522142,208.93589,8.98015
1109074011730,55039.1937024883,18.916974,0.187796923421464,208.93585,8.98058
1109074011730,55039.1987996526,18.591672,0.161613233425051,208.93599,8.98037
1109074011730,55039.2031584374,18.77895,0.180548344948012,208.93574,8.98022
1109074011730,54993.2431234373,18.997857,0.166938495145589,208.93611,8.98023
1109074011730,54993.2490879744,19.220977,0.185445655882813,208.93608,8.98033
1109074011730,54993.2552047684,18.442095,0.1317296251359,208.93605,8.98027
1109074011730,54993.2612593286,18.393871,0.129483523629672,208.93608,8.98018
1109074011730,54908.3643714814,18.676862,0.141606235218359,208.93611,8.9803
1109074011730,54908.3770538312,18.665828,0.140951582142045,208.93597,8.98024
1109074011730,54908.3899972919,18.708739,0.143789333403968,208.9363,8.98028
1109074011730,54908.402741794,18.582339,0.136637170519455,208.93613,8.98042
1109074011730,54918.3847302776,18.698843,0.145745845530624,208.93618,8.98017
1109074011730,54918.3901313655,18.60811,0.140484496896722,208.93621,8.98022
1109074011730,54918.3956114929,18.52627,0.135861100435775,208.93604,8.98037
1109074011730,54918.401093727,18.644273,0.142794892649777,208.936,8.98034
1109074011730,54977.2448218172,18.996628,0.168041554419233,208.93625,8.98035
1109074011730,54977.2538623149,18.945736,0.164173975769567,208.93626,8.98025
1109074011730,54977.2628044211,18.443356,0.132524567196492,208.93629,8.98044
1109074011730,54977.2718985071,18.621763,0.142644868348654,208.93608,8.98039
1109074011730,55290.4067890048,18.601526,0.141551628865323,208.93606,8.98027
1109074011730,55290.4148989003,18.461967,0.133651713952105,208.93623,8.98022
1109074011730,55290.4230499771,18.719787,0.149663168200624,208.93606,8.98018
1109074011730,55290.4312887038,18.629252,0.144235271400885,208.93583,8.9802
1109074011730,55293.3586317478,19.283152,0.189503783409222,208.93584,8.98028
1109074011730,55293.3649090394,19.002659,0.166489565719257,208.93605,8.9802
1109074011730,55293.371183889,19.207159,0.182764066538103,208.93585,8.98026
1109074011730,55293.3775939467,18.884322,0.157993259073142,208.93617,8.98019
1109074011730,55301.38612419,18.990247,0.168192772818561,208.93604,8.98024
1109074011730,55301.3940205323,19.162801,0.182775210710465,208.93598,8.98035
1109074011730,55301.4019682407,19.245932,0.190287407739096,208.93596,8.98023
1109074011730,55301.4098590394,18.721699,0.149926187678892,208.93583,8.98049
1109074011730,55246.4934627544,18.646966,0.152086324021334,208.93619,8.9802
1109074011730,55246.5028153588,18.731271,0.170018388845202,208.93573,8.98042
1109074011730,55246.5121553126,18.884356,0.177563305966264,208.93612,8.98012
1109074011730,55246.5215747915,18.696993,0.159507558350384,208.93616,8.98055
1109074011730,55269.368454942,18.789787,0.159591629269259,208.93596,8.98061
1109074011730,55270.3966770833,19.136742,0.178988222260994,208.93602,8.98016
1109074011730,55270.4030260183,19.035263,0.170952565077119,208.93619,8.98049
1109074011730,55270.4093845021,19.267291,0.19050413590565,208.93616,8.98037
1109074011730,55270.4158004513,18.938091,0.163719471623709,208.93593,8.98016
1109074011730,55276.4101413889,18.588963,0.141027749844449,208.93622,8.98018
1109074011730,55276.4170756363,18.531988,0.140969491748665,208.9362,8.98023
1109074011730,55276.4239867362,18.617046,0.142950223647906,208.93598,8.9802
1109074011730,55276.4310136689,18.68724,0.148801974819054,208.9359,8.98036
1109074011730,55322.274496852,18.778533,0.151563507705328,208.936,8.98036
1109074011730,55322.2807881367,19.262948,0.189028698657285,208.93607,8.98012
1109074011730,55322.287036146,18.797284,0.153188054199161,208.936,8.98018
1109074011730,55322.2933445834,18.627255,0.142467465562945,208.93589,8.98034
1109074011730,55347.1984875114,18.773157,0.150972196255084,208.93604,8.98023
1109074011730,55347.2052983795,18.738715,0.148873052789561,208.93604,8.98042
1109074011730,55347.2120862384,18.797491,0.152705538126812,208.93599,8.98029
1109074011730,55347.2189355553,18.660827,0.14399712808816,208.93614,8.98046
1109074011730,55655.3989578703,18.716943,0.133677348377129,208.93607,8.98038
