"ID","MJD","mag","magerr","RA","Dec"
1118079002803,53557.24345522,16.557494,0.0753979530298758,230.53316,17.0028
1118079002803,53557.249862141,16.511408,0.0746407340402898,230.53314,17.00277
1118079002803,53557.256266389,16.560781,0.0755108879996055,230.53312,17.00281
1118079002803,53557.2626567595,16.518642,0.0747773721528546,230.53314,17.00284
1118079002803,53567.2040163539,16.640503,0.0789144721735325,230.53313,17.00291
1118079002803,53523.2265830673,16.631583,0.0900012569402138,230.53323,17.00291
1118079002803,53523.2319349535,16.296249,0.0949197710528423,230.53319,17.00289
1118079002803,53523.2373031597,16.752274,0.0899042249074914,230.53314,17.00287
1118079002803,53523.2426704397,16.579557,0.0764049872950216,230.53317,17.00282
1118079002803,53525.3350978703,16.601567,0.0763017375556356,230.53312,17.00281
1118079002803,53525.3415289698,16.585138,0.0760408496309664,230.53315,17.0028
1118079002803,53525.3479751274,16.606051,0.0765106192922088,230.53311,17.00289
1118079002803,53525.3544195485,16.654818,0.0774494640526668,230.53314,17.00282
1118079002803,53551.2376638656,16.730963,0.0782580240359673,230.53319,17.0028
1118079002803,53551.2452552081,16.987683,0.0835837654248653,230.53313,17.00284
1118079002803,53551.2528346414,17.344253,0.0925832819211056,230.53313,17.0028
1118079002803,53551.2604081598,17.393417,0.094098640308259,230.53309,17.00272
1118079002803,53507.3207141669,16.569797,0.0780690902314568,230.53317,17.0028
1118079002803,53507.3287761458,16.511753,0.0869815606400315,230.53307,17.0028
1118079002803,53507.336806979,16.729193,0.0982193682963504,230.53296,17.00293
1118079002803,53507.3448247453,16.809862,0.0877020336304687,230.53316,17.00284
1118079002803,53827.4013263658,16.950887,0.083097891984078,230.53316,17.00283
1118079002803,53827.420651169,16.714957,0.0781910493926101,230.53317,17.00283
1118079002803,53827.4283878934,16.656904,0.0771668543866558,230.53317,17.00284
1118079002803,53827.4363072687,16.631177,0.0767147039280846,230.53316,17.00281
1118079002803,53850.2883356828,16.69648,0.0779928852832378,230.53316,17.0028
1118079002803,53850.293980984,16.762469,0.079496764631978,230.53324,17.00281
1118079002803,53850.2995523266,16.904506,0.0822984516649688,230.53312,17.00281
1118079002803,53850.3051267942,17.03543,0.0858486710068326,230.53319,17.00277
1118079002803,53905.2888051387,17.009182,0.180334856700581,230.53326,17.00278
1118079002803,53905.2898752083,17.101764,0.188508124139167,230.53303,17.00288
1118079002803,53905.2909376504,17.056259,0.184725522176276,230.53316,17.00285
1118079002803,53905.2920198729,17.115071,0.189881632059638,230.53317,17.0029
1118079002803,53819.4114696295,16.974641,0.0846178554201215,230.53317,17.00278
1118079002803,53819.4203133565,16.977347,0.0872348425374839,230.53317,17.00289
1118079002803,53819.4292325578,16.784128,0.0825359366157075,230.5332,17.0028
1118079002803,53819.4380113427,16.712471,0.0820441941590629,230.53322,17.00286
1118079002803,53858.2991311457,16.858965,0.0822961821861172,230.53318,17.00284
1118079002803,53858.3072182289,16.769409,0.0803954770244739,230.53318,17.00282
1118079002803,53858.3153208331,16.667468,0.0784070811231515,230.53318,17.00283
1118079002803,53858.3233804978,16.5993,0.0771389172057469,230.53315,17.00278
1118079002803,53873.4012576623,16.574694,0.0864180042458681,230.53311,17.0028
1118079002803,53873.405473611,16.48089,0.0843742292956265,230.53312,17.00279
1118079002803,53873.4096875928,16.50763,0.0851208079265259,230.53315,17.00282
1118079002803,53873.41388375,16.498423,0.0848719508590344,230.53315,17.00285
1118079002803,53879.2937700348,16.770091,0.0794952362404989,230.53315,17.00285
1118079002803,53879.3017639583,16.654769,0.0773338574042943,230.53319,17.00282
1118079002803,53879.3097576387,16.614795,0.0766172454128981,230.53315,17.00282
1118079002803,53879.3177461112,16.587672,0.0761371064833326,230.53315,17.00283
1118079002803,53992.1210824074,16.52505,0.0735150349569766,230.53309,17.00278
1118079002803,53992.125874653,16.526231,0.0735788850818273,230.5331,17.00279
1118079002803,53992.1306515164,16.520523,0.07355575202006,230.53312,17.00283
1118079002803,53992.1354401736,16.547797,0.0741606045545495,230.53309,17.00277
1118079002803,54201.3712755553,17.553027,0.0975001015850559,230.53308,17.00278
1118079002803,54201.3805606132,17.077924,0.0847932300804079,230.53315,17.00283
