"ID","MJD","mag","magerr","RA","Dec"
1109079014336,53466.3300937386,13.513915,0.0523824641441384,222.15072,9.04193
1109079014336,53466.3390435996,13.453909,0.052241304586011,222.15073,9.04192
1109079014336,53466.3480168521,13.405869,0.0521439571733592,222.1507,9.04193
1109079014336,53466.3569874419,13.380106,0.0520884959637706,222.15071,9.04193
1109079014336,53480.3365126853,13.363809,0.0521495545654482,222.15074,9.04192
1109079014336,53480.345267639,13.331261,0.0520826394814192,222.15073,9.04192
1109079014336,53480.3539935416,13.3419,0.0520914757346271,222.15074,9.04193
1109079014336,53480.3627327429,13.343464,0.0520987175208581,222.15074,9.04192
1109079014336,53556.1945610531,13.760085,0.0532558796965452,222.15071,9.04191
1109079014336,53556.2027901621,13.743652,0.0532256462436379,222.15072,9.04193
1109079014336,53556.2110004053,13.740103,0.0532119860776142,222.15069,9.04192
1109079014336,53556.2192400578,13.717068,0.0531762389599076,222.15074,9.04195
1109079014336,53528.2955914931,13.729933,0.053113688236715,222.1507,9.04193
1109079014336,53528.3038010532,13.704269,0.0530609880970069,222.1507,9.04191
1109079014336,53528.3119137152,13.665477,0.052975174621985,222.1507,9.04191
1109079014336,53528.3200874999,13.617346,0.0528410968967919,222.15071,9.04193
1109079014336,53537.2604915742,13.569325,0.0528237622003243,222.15068,9.04192
1109079014336,53537.2685353821,13.601999,0.0529100211420457,222.15072,9.04192
1109079014336,53537.2765450347,13.637405,0.0530126708305718,222.15068,9.04193
1109079014336,53537.2845588657,13.647676,0.0530658492929565,222.15072,9.04192
1109079014336,53499.3150698957,13.685584,0.0528966229657466,222.15073,9.04191
1109079014336,53499.3215112961,13.702342,0.0529446287349509,222.15072,9.0419
1109079014336,53499.3279571063,13.717583,0.0529819071585057,222.15073,9.0419
1109079014336,53499.3343478241,13.732912,0.0530247706694971,222.15073,9.04192
1109079014336,53509.2320765741,13.366159,0.0522087481473533,222.15069,9.04191
1109079014336,53509.2412690511,13.358908,0.0522037577598631,222.15068,9.04189
1109079014336,53509.2505068979,13.336025,0.0521485766863992,222.1507,9.04188
1109079014336,53509.2597311921,13.347676,0.0521760102869947,222.15072,9.04192
1109079014336,53520.3392613656,13.458136,0.0526382946053007,222.15073,9.04193
1109079014336,53520.3457310069,13.496643,0.0527212933136679,222.15072,9.04193
1109079014336,53520.3521342245,13.555139,0.0532533679826188,222.15072,9.04193
1109079014336,53520.3585737846,13.532581,0.0529849009739882,222.15074,9.04193
1109079014336,53834.2601367246,13.414111,0.0538081793148408,222.15068,9.04192
1109079014336,53834.2682505554,13.392226,0.0537223473484443,222.15068,9.04192
1109079014336,53834.2764127661,13.393927,0.0537050697436616,222.15067,9.04191
1109079014336,53834.2845693055,13.364384,0.0536051815217181,222.15068,9.04192
1109079014336,53843.3507779632,13.424115,0.0525414379933546,222.15069,9.04192
1109079014336,53843.3607185069,13.424551,0.0525387604560219,222.1507,9.04191
1109079014336,53843.3707313887,13.408321,0.0525003747430953,222.15069,9.04191
1109079014336,53843.3806549073,13.399927,0.0524711024300743,222.15072,9.04192
1109079014336,53976.134812095,13.758762,0.0554423030290701,222.15075,9.04188
1109079014336,53976.1377107406,13.764092,0.0554949755698828,222.15072,9.04192
1109079014336,53976.1406410879,13.745569,0.0554260975698668,222.15077,9.04193
1109079014336,53976.143559641,13.752825,0.0554761554218044,222.1507,9.04193
1109079014336,53767.4445264814,13.525218,0.052610887063134,222.15065,9.04193
1109079014336,53767.4505013195,13.543257,0.0526388036523133,222.15071,9.04192
1109079014336,53767.4564506831,13.566765,0.0526851176808642,222.15071,9.04192
1109079014336,53767.4625827083,13.575715,0.0527124039462732,222.15069,9.04193
1109079014336,53905.2850726619,13.749924,0.0649963400810407,222.15077,9.0419
1109079014336,53905.2861212035,13.766396,0.0652077477516273,222.15074,9.04192
